Project_ID,Industry,AI_Use_Case,Model_Type,Monthly_Cost,Annual_Benefit,Accuracy,Latency_ms,Data_Drift,Compliance_Risk,Model_Downtime,User_Adoption,Annual_Cost,ROI_Percent,Governance_Risk_Score,Performance_Score,Risk_Category,ROI_Category,Business_Priority_Score,Business_Priority,AI_Alert,Management_Insight
AI-0925,Banking,Document Intelligence,Recommendation,38870,176379,0.947,439.53,0.265,0.786,3.15,0.478,466440,-62.19,48.57,60.47,Medium,Negative ROI,36.59,Review,Negative ROI | High Data Drift | Low User Adoption,Financial review required due to negative ROI.
AI-0926,Logistics,Customer Support,Recommendation,54067,247443,0.804,125.94,0.142,0.326,7.47,0.841,648804,-61.86,31.38,76.14,Low,Negative ROI,47.24,Review,Negative ROI,Financial review required due to negative ROI.
AI-0927,Logistics,Fraud Detection,Regression,63585,31064,0.985,96.06,0.156,0.817,7.14,0.604,763020,-95.93,53.34,80.65,Medium,Negative ROI,42.23,Review,Negative ROI,Financial review required due to negative ROI.
AI-0928,Retail,Fraud Detection,Classification,26607,96848,0.65,49.86,0.057,0.409,13.52,0.532,319284,-69.67,42.65,68.79,Medium,Negative ROI,41.28,Review,Negative ROI | High Downtime,Financial review required due to negative ROI.
AI-0929,Telecom,Predictive Maintenance,Regression,29968,57548,0.859,414.9,0.139,0.327,0.52,0.425,359616,-84.0,19.75,62.05,Low,Negative ROI,45.79,Review,Negative ROI | Low User Adoption,Financial review required due to negative ROI.
AI-0930,Banking,Fraud Detection,Regression,16908,188017,0.86,169.46,0.271,0.745,4.8,0.836,202896,-7.33,49.66,71.09,Medium,Negative ROI,39.98,Review,Negative ROI | High Data Drift,Financial review required due to negative ROI.
AI-0931,Healthcare,Document Intelligence,Regression,31423,461153,0.806,212.81,0.015,0.08,8.95,0.85,377076,22.3,18.97,80.17,Low,Low ROI,56.27,Monitor,Healthy,AI project is performing within acceptable business and governance limits.
AI-0932,Manufacturing,Document Intelligence,NLP,79707,288620,0.785,261.32,0.259,0.049,9.07,0.697,956484,-69.82,25.09,62.4,Low,Negative ROI,44.31,Review,Negative ROI | High Data Drift,Financial review required due to negative ROI.
AI-0933,Banking,Document Intelligence,Recommendation,83257,464972,0.805,422.94,0.102,0.448,7.2,0.97,999084,-53.46,35.22,71.86,Medium,Negative ROI,44.58,Review,Negative ROI,Financial review required due to negative ROI.
AI-0934,Banking,Predictive Maintenance,Computer Vision,66215,372245,0.791,332.4,0.27,0.446,12.23,0.523,794580,-53.15,48.55,56.54,Medium,Negative ROI,35.22,Review,Negative ROI | Low AI Performance | High Data Drift | High Downtime,Financial review required due to negative ROI.
AI-0935,Retail,Predictive Maintenance,Computer Vision,60835,22382,0.898,315.23,0.282,0.896,0.94,0.454,730020,-96.93,50.35,60.42,Medium,Negative ROI,36.04,Review,Negative ROI | High Data Drift | Low User Adoption,Financial review required due to negative ROI.
AI-0936,Telecom,Fraud Detection,NLP,54429,462899,0.696,104.32,0.201,0.126,12.23,0.774,653148,-29.13,32.08,67.1,Low,Negative ROI,43.86,Review,Negative ROI | High Data Drift | High Downtime,Financial review required due to negative ROI.
AI-0937,Manufacturing,Demand Forecasting,Regression,87152,196348,0.717,266.33,0.199,0.123,7.42,0.831,1045824,-81.23,23.87,64.53,Low,Negative ROI,45.42,Review,Negative ROI,Financial review required due to negative ROI.
AI-0938,Logistics,Demand Forecasting,NLP,43458,446618,0.711,363.38,0.136,0.147,2.01,0.457,521496,-14.36,14.04,56.99,Low,Negative ROI,45.73,Review,Negative ROI | Low AI Performance | Low User Adoption,Financial review required due to negative ROI.
AI-0939,Logistics,Predictive Maintenance,NLP,51169,440162,0.739,487.17,0.251,0.03,13.29,0.354,614028,-28.32,31.03,46.86,Low,Negative ROI,37.09,Review,Negative ROI | Low AI Performance | High Data Drift | High Downtime | Low User Adoption,Financial review required due to negative ROI.
AI-0940,Healthcare,Fraud Detection,Classification,12659,99698,0.829,116.68,0.288,0.072,9.74,0.867,151908,-34.37,28.11,70.89,Low,Negative ROI,46.38,Review,Negative ROI | High Data Drift,Financial review required due to negative ROI.
AI-0941,Manufacturing,Demand Forecasting,Recommendation,65614,265762,0.688,24.58,0.233,0.66,2.45,0.984,787368,-66.25,40.77,71.69,Medium,Negative ROI,42.86,Review,Negative ROI | High Data Drift,Financial review required due to negative ROI.
AI-0942,Logistics,Fraud Detection,Computer Vision,82240,263381,0.945,56.14,0.187,0.432,0.5,0.751,986880,-73.31,25.88,81.24,Low,Negative ROI,50.67,Monitor,Negative ROI,Financial review required due to negative ROI.
AI-0943,Healthcare,Fraud Detection,Regression,37793,487149,0.751,200.41,0.182,0.764,2.12,0.495,453516,7.42,43.37,62.34,Medium,Low ROI,40.11,Review,Low User Adoption,Project requires management monitoring.
AI-0944,Telecom,Fraud Detection,Computer Vision,51473,435551,0.705,413.86,0.255,0.993,9.13,0.998,617676,-29.49,67.55,60.04,High,Negative ROI,30.75,Review,Negative ROI | High Governance Risk | High Data Drift,Financial review required due to negative ROI.
AI-0945,Healthcare,Recommendation,Computer Vision,94388,65095,0.88,23.43,0.162,0.659,2.69,0.925,1132656,-94.25,39.0,83.7,Medium,Negative ROI,47.6,Review,Negative ROI,Financial review required due to negative ROI.
AI-0946,Logistics,Document Intelligence,Recommendation,93330,493146,0.663,239.23,0.241,0.05,3.39,0.659,1119960,-55.97,15.13,57.1,Low,Negative ROI,45.45,Review,Negative ROI | Low AI Performance | High Data Drift,Financial review required due to negative ROI.
AI-0947,Retail,Fraud Detection,Computer Vision,60751,412118,0.861,178.03,0.153,0.105,0.38,0.878,729012,-43.47,9.95,77.62,Low,Negative ROI,54.18,Monitor,Negative ROI,Financial review required due to negative ROI.
AI-0948,Retail,Recommendation,Computer Vision,83915,309341,0.887,45.19,0.019,0.881,10.84,0.871,1006980,-69.28,58.28,89.46,Medium,Negative ROI,43.83,Review,Negative ROI | High Downtime,Financial review required due to negative ROI.
AI-0949,Retail,Predictive Maintenance,NLP,59254,409763,0.723,236.11,0.115,0.527,12.16,0.954,711048,-42.37,47.43,72.4,Medium,Negative ROI,41.11,Review,Negative ROI | High Downtime,Financial review required due to negative ROI.
AI-0950,Logistics,Demand Forecasting,Recommendation,12006,42010,0.664,142.28,0.133,0.825,11.95,0.889,144072,-70.84,61.03,70.06,Medium,Negative ROI,36.21,Review,Negative ROI | High Downtime,Financial review required due to negative ROI.
AI-0951,Retail,Document Intelligence,Classification,79218,437339,0.774,188.9,0.042,0.857,1.91,0.751,950616,-53.99,43.01,75.95,Medium,Negative ROI,43.68,Review,Negative ROI,Financial review required due to negative ROI.
AI-0952,Manufacturing,Demand Forecasting,Regression,70344,370067,0.684,358.7,0.031,0.928,13.55,0.727,844128,-56.16,65.27,66.43,High,Negative ROI,33.67,Review,Negative ROI | High Governance Risk | High Downtime,Financial review required due to negative ROI.
AI-0953,Telecom,Document Intelligence,Computer Vision,38840,153962,0.69,270.34,0.161,0.95,10.08,0.627,466080,-66.97,64.38,60.88,Medium,Negative ROI,31.99,Review,Negative ROI | High Downtime,Financial review required due to negative ROI.
AI-0954,Healthcare,Demand Forecasting,Regression,37430,412670,0.736,79.83,0.026,0.555,13.46,0.739,449160,-8.12,48.19,77.89,Medium,Negative ROI,42.8,Review,Negative ROI | High Downtime,Financial review required due to negative ROI.
AI-0955,Healthcare,Document Intelligence,Classification,28091,129162,0.75,481.48,0.091,0.341,6.71,0.857,337092,-61.68,29.26,65.65,Low,Negative ROI,44.2,Review,Negative ROI,Financial review required due to negative ROI.
AI-0956,Logistics,Demand Forecasting,Regression,37983,403071,0.83,325.24,0.223,0.962,6.55,0.978,455796,-11.57,60.9,70.15,Medium,Negative ROI,36.28,Review,Negative ROI | High Data Drift,Financial review required due to negative ROI.
AI-0957,Retail,Demand Forecasting,Classification,28989,290170,0.881,387.62,0.289,0.547,11.77,0.627,347868,-16.59,52.9,60.51,Medium,Negative ROI,35.31,Review,Negative ROI | High Data Drift | High Downtime,Financial review required due to negative ROI.
AI-0958,Retail,Demand Forecasting,NLP,80451,347069,0.852,58.02,0.215,0.064,1.4,0.702,965412,-64.05,11.66,74.15,Low,Negative ROI,52.45,Monitor,Negative ROI | High Data Drift,Financial review required due to negative ROI.
AI-0959,Banking,Demand Forecasting,Computer Vision,23990,88842,0.7,42.59,0.298,0.643,7.81,0.611,287880,-69.14,50.89,61.04,Medium,Negative ROI,36.1,Review,Negative ROI | High Data Drift,Financial review required due to negative ROI.
AI-0960,Telecom,Predictive Maintenance,Classification,95270,315809,0.709,29.34,0.21,0.588,12.55,0.768,1143240,-72.38,53.68,69.43,Medium,Negative ROI,38.2,Review,Negative ROI | High Data Drift | High Downtime,Financial review required due to negative ROI.
AI-0961,Manufacturing,Fraud Detection,Regression,85360,291421,0.949,110.62,0.088,0.896,12.45,0.741,1024320,-71.55,63.71,84.55,Medium,Negative ROI,40.48,Review,Negative ROI | High Downtime,Financial review required due to negative ROI.
AI-0962,Healthcare,Customer Support,Computer Vision,41081,193311,0.84,218.92,0.202,0.653,14.34,0.312,492972,-60.79,59.35,61.57,Medium,Negative ROI,33.74,Review,Negative ROI | High Data Drift | High Downtime | Low User Adoption,Financial review required due to negative ROI.
AI-0963,Banking,Recommendation,NLP,16033,460880,0.946,469.2,0.211,0.349,10.47,0.679,192396,139.55,39.49,66.25,Medium,Healthy ROI,65.76,Monitor,High Data Drift | High Downtime,Data monitoring and model retraining should be considered.
AI-0964,Banking,Customer Support,Computer Vision,21241,330152,0.776,239.39,0.112,0.966,3.12,0.362,254892,29.53,52.03,63.26,Medium,Low ROI,41.7,Review,Low User Adoption,Project requires management monitoring.
AI-0965,Logistics,Customer Support,Classification,10939,296827,0.859,159.32,0.005,0.802,0.3,0.318,131268,126.12,36.74,74.28,Medium,Healthy ROI,67.05,Monitor,Low User Adoption,Project requires management monitoring.
AI-0966,Healthcare,Document Intelligence,NLP,52562,151742,0.828,289.73,0.211,0.63,7.19,0.854,630744,-75.94,46.66,69.24,Medium,Negative ROI,40.24,Review,Negative ROI | High Data Drift,Financial review required due to negative ROI.
AI-0967,Logistics,Fraud Detection,Regression,40063,240283,0.759,73.73,0.007,0.293,7.71,0.481,480756,-50.02,26.24,75.01,Low,Negative ROI,48.38,Review,Negative ROI | Low User Adoption,Financial review required due to negative ROI.
AI-0968,Manufacturing,Document Intelligence,NLP,81721,168961,0.81,312.56,0.189,0.374,3.6,0.538,980652,-82.77,28.5,62.43,Low,Negative ROI,43.3,Review,Negative ROI,Financial review required due to negative ROI.
AI-0969,Banking,Fraud Detection,NLP,32045,468828,0.821,292.85,0.049,0.67,1.87,0.345,384540,21.92,34.74,66.71,Low,Low ROI,46.76,Review,Low User Adoption,Project requires management monitoring.
AI-0970,Banking,Fraud Detection,Recommendation,49769,195607,0.718,400.16,0.17,0.072,8.79,0.426,597228,-67.25,22.99,53.92,Low,Negative ROI,41.98,Review,Negative ROI | Low AI Performance | Low User Adoption,Financial review required due to negative ROI.
AI-0971,Telecom,Demand Forecasting,NLP,52118,360686,0.757,493.61,0.151,0.257,11.46,0.836,625416,-42.33,35.2,62.21,Medium,Negative ROI,41.21,Review,Negative ROI | High Downtime,Financial review required due to negative ROI.
AI-0972,Manufacturing,Predictive Maintenance,NLP,89703,336463,0.919,140.42,0.004,0.714,14.9,0.645,1076436,-68.74,57.08,84.44,Medium,Negative ROI,42.43,Review,Negative ROI | High Downtime,Financial review required due to negative ROI.
AI-0973,Banking,Demand Forecasting,Computer Vision,26625,265144,0.961,264.64,0.109,0.48,11.37,0.916,319500,-17.01,43.82,82.98,Medium,Negative ROI,45.9,Review,Negative ROI | High Downtime,Financial review required due to negative ROI.
AI-0974,Manufacturing,Predictive Maintenance,Regression,32076,374211,0.772,456.26,0.18,0.402,11.9,0.578,384912,-2.78,43.32,57.47,Medium,Negative ROI,37.12,Review,Negative ROI | Low AI Performance | High Downtime,Financial review required due to negative ROI.
AI-0975,Healthcare,Document Intelligence,Computer Vision,69805,172711,0.754,396.89,0.255,0.151,9.25,0.488,837660,-79.38,29.86,52.8,Low,Negative ROI,39.52,Review,Negative ROI | Low AI Performance | High Data Drift | Low User Adoption,Financial review required due to negative ROI.
AI-0976,Retail,Predictive Maintenance,Computer Vision,49605,215784,0.716,253.96,0.267,0.442,14.79,0.543,595260,-63.75,52.55,55.69,Medium,Negative ROI,33.73,Review,Negative ROI | Low AI Performance | High Data Drift | High Downtime,Financial review required due to negative ROI.
AI-0977,Banking,Document Intelligence,Classification,89565,429849,0.881,473.78,0.145,0.771,9.6,0.799,1074780,-60.01,55.04,68.57,Medium,Negative ROI,37.49,Review,Negative ROI,Financial review required due to negative ROI.
AI-0978,Telecom,Customer Support,Computer Vision,93509,272217,0.76,47.47,0.219,0.264,12.9,0.689,1122108,-75.74,39.95,69.41,Medium,Negative ROI,42.31,Review,Negative ROI | High Data Drift | High Downtime,Financial review required due to negative ROI.
AI-0979,Healthcare,Customer Support,Recommendation,44121,447876,0.986,466.88,0.095,0.005,14.19,0.933,529452,-15.41,26.72,79.2,Low,Negative ROI,49.7,Review,Negative ROI | High Downtime,Financial review required due to negative ROI.
AI-0980,Manufacturing,Predictive Maintenance,Recommendation,70101,351119,0.761,44.24,0.103,0.669,13.95,0.722,841212,-58.26,56.44,76.01,Medium,Negative ROI,39.67,Review,Negative ROI | High Downtime,Financial review required due to negative ROI.
AI-0981,Logistics,Predictive Maintenance,Classification,36433,183244,0.784,282.71,0.058,0.973,5.72,0.645,437196,-58.09,55.06,70.72,Medium,Negative ROI,38.23,Review,Negative ROI,Financial review required due to negative ROI.
AI-0982,Healthcare,Document Intelligence,Regression,48309,472413,0.855,447.41,0.169,0.607,1.18,0.85,579708,-18.51,34.35,67.88,Low,Negative ROI,43.45,Review,Negative ROI,Financial review required due to negative ROI.
AI-0983,Banking,Demand Forecasting,Regression,72468,121158,0.923,146.11,0.094,0.12,2.58,0.963,869616,-86.07,12.52,86.33,Low,Negative ROI,56.46,Monitor,Negative ROI,Financial review required due to negative ROI.
AI-0984,Manufacturing,Document Intelligence,Computer Vision,49254,472063,0.81,246.68,0.025,0.321,0.89,0.549,591048,-20.13,16.68,72.83,Low,Negative ROI,50.49,Monitor,Negative ROI,Financial review required due to negative ROI.
AI-0985,Retail,Demand Forecasting,Computer Vision,72293,293721,0.794,175.68,0.206,0.868,1.58,0.475,867516,-66.14,47.87,63.63,Medium,Negative ROI,37.91,Review,Negative ROI | High Data Drift | Low User Adoption,Financial review required due to negative ROI.
AI-0986,Healthcare,Customer Support,Computer Vision,42853,359443,0.989,477.03,0.212,0.233,2.77,0.731,514236,-30.1,21.46,69.16,Low,Negative ROI,47.77,Review,Negative ROI | High Data Drift,Financial review required due to negative ROI.
AI-0987,Banking,Fraud Detection,Regression,43405,302320,0.654,415.35,0.108,0.608,5.12,0.649,520860,-41.96,39.13,57.82,Medium,Negative ROI,38.5,Review,Negative ROI | Low AI Performance,Financial review required due to negative ROI.
AI-0988,Telecom,Predictive Maintenance,NLP,71652,457602,0.954,360.32,0.023,0.403,8.15,0.992,859824,-46.78,32.41,85.58,Low,Negative ROI,50.23,Monitor,Negative ROI,Financial review required due to negative ROI.
AI-0989,Logistics,Demand Forecasting,Recommendation,48527,83972,0.701,302.06,0.128,0.208,10.68,0.624,582324,-85.58,31.0,62.07,Low,Negative ROI,42.42,Review,Negative ROI | High Downtime,Financial review required due to negative ROI.
AI-0990,Manufacturing,Document Intelligence,NLP,82227,402162,0.917,413.88,0.133,0.813,3.16,0.352,986724,-59.24,45.84,63.82,Medium,Negative ROI,38.58,Review,Negative ROI | Low User Adoption,Financial review required due to negative ROI.
AI-0991,Healthcare,Customer Support,NLP,5492,454219,0.86,208.29,0.201,0.743,10.09,0.984,65904,589.21,56.28,76.38,Medium,High ROI,74.85,Monitor,High Data Drift | High Downtime,Data monitoring and model retraining should be considered.
AI-0992,Healthcare,Demand Forecasting,Regression,98418,302140,0.766,234.82,0.095,0.662,10.56,0.891,1181016,-74.42,50.24,74.33,Medium,Negative ROI,40.94,Review,Negative ROI | High Downtime,Financial review required due to negative ROI.
AI-0993,Retail,Document Intelligence,NLP,13811,120922,0.947,370.4,0.205,0.236,8.38,0.425,165732,-27.04,30.74,64.49,Low,Negative ROI,43.35,Review,Negative ROI | High Data Drift | Low User Adoption,Financial review required due to negative ROI.
AI-0994,Retail,Predictive Maintenance,Classification,98344,368742,0.654,191.72,0.261,0.098,13.55,0.933,1180128,-68.75,34.82,62.56,Low,Negative ROI,41.45,Review,Negative ROI | High Data Drift | High Downtime,Financial review required due to negative ROI.
AI-0995,Telecom,Predictive Maintenance,Computer Vision,29272,55931,0.727,50.67,0.071,0.576,1.66,0.538,351264,-84.08,30.82,72.04,Low,Negative ROI,45.97,Review,Negative ROI,Financial review required due to negative ROI.
AI-0996,Logistics,Recommendation,Classification,98935,144168,0.843,55.68,0.294,0.554,2.66,0.564,1187220,-87.86,38.18,67.06,Medium,Negative ROI,42.02,Review,Negative ROI | High Data Drift,Financial review required due to negative ROI.
AI-0997,Telecom,Fraud Detection,Recommendation,77010,186782,0.77,75.37,0.116,0.188,6.43,0.934,924120,-79.79,22.66,79.12,Low,Negative ROI,50.89,Monitor,Negative ROI,Financial review required due to negative ROI.
